,customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,gender,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,gender_Male,InternetService_Fiber optic,InternetService_No
3050,0876-WDUUZ,5,1,Month-to-month,1,Credit card (automatic),85.4,425.9,1,Female,0,0,0,No,Fiber optic,No,No,No,Yes,No,Yes,0,0,1,0,0,0,1,0
3051,5117-ZSMHQ,71,1,Two year,0,Bank transfer (automatic),89.9,6342.7,0,Female,0,1,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0,1,0,0,0,0,0,0
3052,5151-HQRDG,37,1,Month-to-month,1,Mailed check,55.05,2030.75,0,Male,0,1,0,Yes,DSL,Yes,No,No,No,No,No,0,0,0,0,1,1,0,0
3053,0960-HUWBM,65,1,Two year,1,Bank transfer (automatic),104.1,6700.05,0,Male,0,1,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0,1,0,0,0,1,1,0
3054,6465-GSRCL,67,1,One year,1,Bank transfer (automatic),106.6,7244.7,0,Female,0,0,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,1,0,0,0,0,0,1,0
3055,0617-FHSGK,49,1,Month-to-month,0,Credit card (automatic),75.2,3678.3,1,Male,0,0,1,Yes,Fiber optic,No,No,No,No,No,No,0,0,1,0,0,1,1,0
3056,0263-FJTQO,50,1,Two year,1,Credit card (automatic),70.5,3486.65,0,Male,0,1,1,Yes,DSL,Yes,No,No,Yes,Yes,No,0,1,1,0,0,1,0,0
3057,7319-ZNRTR,25,1,One year,0,Electronic check,19.6,411.15,0,Male,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,1,0,1,0,1
3058,2858-MOFSQ,17,1,One year,1,Mailed check,55.85,937.5,1,Female,0,0,1,Yes,DSL,No,No,Yes,No,No,No,1,0,0,0,1,0,0,0
3059,7503-EPSZW,64,1,Two year,1,Mailed check,24.05,1559.15,0,Female,0,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,0,0,1,0,0,1
3060,7089-XXAYG,25,0,One year,1,Credit card (automatic),38.1,970.4,0,Male,0,1,0,No phone service,DSL,No,No,Yes,No,Yes,No,1,0,1,0,0,1,0,0
3061,8118-LSUEL,23,1,Month-to-month,1,Electronic check,106.4,2483.5,1,Male,1,0,0,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,0,0,1,0,1,1,0
3062,8070-AAWZP,24,0,Month-to-month,0,Mailed check,34.25,828.2,0,Male,1,1,0,No phone service,DSL,No,No,Yes,Yes,No,No,0,0,0,0,1,1,0,0
3063,1666-JXLKU,37,1,Month-to-month,1,Electronic check,100.05,3810.55,0,Female,0,0,0,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0,0,0,1,0,0,1,0
3064,7855-DIWPO,21,1,Month-to-month,1,Electronic check,68.65,1493.2,0,Female,0,0,0,No,Fiber optic,No,No,No,No,No,No,0,0,0,1,0,0,1,0
3065,5133-POWUA,1,1,Month-to-month,1,Mailed check,45.8,45.8,0,Male,0,0,0,No,DSL,No,No,No,No,No,No,0,0,0,0,1,1,0,0
3066,5652-MSDEY,10,1,Month-to-month,1,Mailed check,75.75,777.3,0,Female,0,0,0,Yes,Fiber optic,No,No,No,No,No,No,0,0,0,0,1,0,1,0
3067,7005-CCBKV,6,1,Month-to-month,1,Electronic check,84.4,556.35,1,Male,0,0,0,No,Fiber optic,No,Yes,No,No,No,Yes,0,0,0,1,0,1,1,0
3068,1810-BOHSY,51,1,One year,1,Credit card (automatic),96.4,4911.05,0,Male,0,1,0,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,1,0,1,0,0,1,1,0
3069,1784-BXEFA,10,1,Month-to-month,1,Mailed check,20.55,187.35,0,Female,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,0,1,0,0,1
3070,7351-MHQVU,6,0,Month-to-month,0,Credit card (automatic),50.95,307.6,0,Female,0,0,0,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,0,0,1,0,0,0,0,0
3071,9224-VTYID,47,1,Two year,1,Mailed check,90.5,4318.35,0,Male,0,1,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0,1,0,0,1,1,0,0
3072,9500-IWPXQ,61,1,One year,1,Electronic check,79.4,4820.55,0,Female,0,1,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,1,0,0,1,0,0,0,0
3073,5762-TJXGK,52,0,Two year,1,Bank transfer (automatic),58.75,3038.55,0,Female,0,0,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,0,1,0,0,0,0,0,0
3074,4504-YOULA,35,1,Month-to-month,1,Credit card (automatic),59.45,2136.9,0,Female,0,1,1,Yes,DSL,Yes,Yes,No,No,No,No,0,0,1,0,0,0,0,0
3075,5569-IDSEY,71,1,One year,1,Bank transfer (automatic),105.7,7472.15,0,Male,0,1,0,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,0,0,0,0,1,1,0
3076,4250-FDVOU,6,1,Month-to-month,0,Electronic check,56.25,389.1,1,Female,0,0,0,No,DSL,Yes,Yes,No,No,No,No,0,0,0,1,0,0,0,0
3077,7284-ZZLOH,45,1,Two year,0,Credit card (automatic),53.3,2296.25,0,Male,0,1,0,No,DSL,Yes,No,Yes,No,No,No,0,1,1,0,0,1,0,0
3078,5277-ZLOOR,2,1,Month-to-month,1,Electronic check,85.55,187.45,1,Female,1,0,0,Yes,Fiber optic,No,No,No,No,Yes,No,0,0,0,1,0,0,1,0
3079,2141-RRYGO,4,1,Month-to-month,1,Bank transfer (automatic),68.65,261.25,1,Female,0,0,0,No,DSL,No,Yes,No,No,Yes,Yes,0,0,0,0,0,0,0,0
3080,1777-JYQPJ,2,0,Month-to-month,0,Mailed check,24.3,38.45,0,Male,0,0,0,No phone service,DSL,No,No,No,No,No,No,0,0,0,0,1,1,0,0
3081,6376-GAHQE,4,1,Month-to-month,0,Electronic check,77.85,299.2,1,Male,0,0,0,No,Fiber optic,No,No,No,No,Yes,No,0,0,0,1,0,1,1,0
3082,3401-URHDA,51,1,One year,0,Credit card (automatic),59.9,3043.6,0,Male,0,0,0,Yes,DSL,Yes,No,No,Yes,No,No,1,0,1,0,0,1,0,0
3083,1599-EAHXY,60,1,One year,0,Credit card (automatic),23.95,1506.4,0,Male,0,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,1,0,0,1,0,1
3084,8631-XVRZL,9,1,One year,1,Mailed check,20.15,163.7,0,Male,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,0,1,1,0,1
3085,5052-PNLOS,3,1,Month-to-month,1,Bank transfer (automatic),105.35,323.25,1,Male,0,0,0,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,0,0,0,0,1,1,0
3086,3853-LYGAM,17,1,Month-to-month,1,Bank transfer (automatic),95.65,1640,0,Male,0,0,0,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,0,0,0,0,0,1,1,0
3087,6979-ZNSFF,8,1,Month-to-month,1,Electronic check,87.05,762.1,1,Female,0,0,0,Yes,Fiber optic,No,No,No,No,Yes,No,0,0,0,1,0,0,1,0
3088,5751-USDBL,46,1,Two year,0,Mailed check,81.0,3846.35,0,Male,0,1,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,0,1,0,0,1,1,0,0
3089,5680-LQOGP,68,1,Two year,1,Credit card (automatic),82.45,5646.6,0,Female,0,0,0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0,1,1,0,0,0,0,0
3090,2386-LAHRK,1,1,Month-to-month,1,Mailed check,53.5,53.5,1,Male,0,0,0,No,DSL,No,No,No,No,Yes,No,0,0,0,0,1,1,0,0
3091,8189-DUKMV,4,1,One year,0,Bank transfer (automatic),20.5,79.05,0,Female,0,1,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,0,0,0,0,1
3092,6032-IGALN,1,0,Month-to-month,1,Mailed check,25.1,25.1,1,Female,0,0,0,No phone service,DSL,No,No,No,No,No,No,0,0,0,0,1,0,0,0
3093,9931-DCEZH,28,1,One year,1,Credit card (automatic),54.4,1516.6,0,Male,0,0,1,No,DSL,No,Yes,No,Yes,No,No,1,0,1,0,0,1,0,0
3094,1898-JSNDC,39,1,One year,1,Credit card (automatic),58.6,2224.5,0,Female,0,0,0,No,DSL,No,Yes,No,No,Yes,No,1,0,1,0,0,0,0,0
3095,0315-LVCRK,11,1,Month-to-month,0,Electronic check,84.8,888.75,0,Male,0,0,0,No,Fiber optic,No,No,Yes,No,No,Yes,0,0,0,1,0,1,1,0
3096,3911-RSNHI,71,0,Two year,1,Credit card (automatic),61.4,4310.35,0,Female,0,1,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,0,1,1,0,0,0,0,0
3097,2410-CIYFZ,2,1,Month-to-month,0,Mailed check,20.4,42.9,0,Male,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,0,1,1,0,1
3098,4248-HCETZ,30,1,Month-to-month,1,Mailed check,79.65,2365.15,1,Male,1,1,0,No,Fiber optic,No,Yes,Yes,No,No,No,0,0,0,0,1,1,1,0
3099,5505-OVWQW,17,1,One year,0,Mailed check,20.15,353.65,0,Female,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,0,1,0,0,1
3100,7271-AJDTL,55,1,Month-to-month,1,Credit card (automatic),94.45,5073.1,0,Female,0,1,0,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,0,0,1,0,0,0,1,0
3101,1867-TJHTS,58,1,Month-to-month,1,Bank transfer (automatic),79.8,4526.85,0,Female,0,0,0,Yes,Fiber optic,Yes,No,No,No,No,No,0,0,0,0,0,0,1,0
3102,0516-WJVXC,5,1,Month-to-month,0,Electronic check,54.2,308.25,1,Female,0,0,0,No,DSL,Yes,No,No,Yes,No,No,0,0,0,1,0,0,0,0
3103,9174-FKWZE,1,1,Month-to-month,1,Electronic check,19.45,19.45,1,Female,1,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,1,0,0,0,1
3104,6860-YRJZP,9,1,Month-to-month,1,Electronic check,74.05,678.45,0,Male,1,0,0,Yes,Fiber optic,No,No,No,No,No,No,0,0,0,1,0,1,1,0
3105,4429-WYGFR,26,1,Month-to-month,0,Bank transfer (automatic),49.15,1237.3,0,Male,0,0,0,No,DSL,No,No,No,Yes,No,No,0,0,0,0,0,1,0,0
3106,2817-LVCPP,50,1,Two year,0,Credit card (automatic),19.4,1023.95,0,Female,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,1,0,0,0,0,1
3107,5038-ETMLM,72,1,Two year,1,Bank transfer (automatic),113.65,8182.75,0,Female,0,1,0,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0,1,0,0,0,0,1,0
3108,5056-FIMPT,43,1,One year,1,Credit card (automatic),106.0,4532.3,0,Female,0,0,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,1,0,1,0,0,0,1,0
3109,4521-WFJAI,56,1,Two year,1,Bank transfer (automatic),25.95,1444.05,0,Male,0,0,0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,0,0,0,1,0,1
3110,6569-KTMDU,1,1,Month-to-month,0,Mailed check,19.1,19.1,0,Female,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,0,1,0,0,1
3111,8809-RIHDD,72,1,Two year,1,Electronic check,103.4,7372.65,1,Male,0,1,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,1,0,1,0,1,1,0
3112,8809-XKHMD,72,1,Two year,1,Bank transfer (automatic),100.55,7325.1,0,Male,0,1,0,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,0,1,0,0,0,1,1,0
3113,0396-YCHWO,36,1,Month-to-month,1,Electronic check,95.4,3474.2,0,Male,0,1,0,Yes,Fiber optic,No,No,No,No,Yes,Yes,0,0,0,1,0,1,1,0
3114,0867-LDTTC,5,1,Month-to-month,0,Bank transfer (automatic),75.15,392.65,0,Male,0,0,0,No,DSL,No,No,Yes,Yes,Yes,Yes,0,0,0,0,0,1,0,0
3115,4822-NGOCH,13,1,Month-to-month,1,Electronic check,84.45,1058.6,1,Female,0,0,0,Yes,Fiber optic,No,Yes,Yes,No,No,No,0,0,0,1,0,0,1,0
3116,9391-DXGGG,44,1,One year,0,Credit card (automatic),89.15,3990.75,0,Female,1,0,0,No,Fiber optic,No,Yes,Yes,No,No,Yes,1,0,1,0,0,0,1,0
3117,9844-FELAJ,70,1,One year,1,Electronic check,107.9,7475.85,0,Female,1,1,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,1,0,0,1,0,0,1,0
3118,2122-SZZZD,44,1,One year,0,Credit card (automatic),19.5,835.5,0,Male,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,1,0,0,1,0,1
3119,5307-DZCVC,32,1,Month-to-month,1,Credit card (automatic),85.95,2628.6,1,Female,1,1,0,Yes,Fiber optic,No,No,No,No,Yes,No,0,0,1,0,0,0,1,0
3120,3148-AOIQT,69,1,Two year,1,Credit card (automatic),24.95,1718.35,0,Female,0,1,0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,1,0,0,0,0,1
3121,8679-JOEVF,16,1,Month-to-month,0,Electronic check,59.4,1023.9,1,Female,1,0,0,No,DSL,No,No,No,Yes,Yes,No,0,0,0,1,0,0,0,0
3122,8395-ETZKQ,68,1,One year,0,Bank transfer (automatic),19.5,1193.55,0,Male,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,0,0,1,0,1
3123,6692-YQHXC,16,1,Month-to-month,1,Credit card (automatic),69.95,1205.5,0,Male,0,0,0,No,Fiber optic,No,No,No,No,No,No,0,0,1,0,0,1,1,0
3124,3889-VWBID,68,1,Two year,0,Bank transfer (automatic),82.85,5776.45,0,Male,0,1,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,0,1,0,0,0,1,0,0
3125,5222-JCXZT,4,1,Month-to-month,0,Mailed check,19.0,78.9,0,Male,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,0,1,1,0,1
3126,9754-CLVZW,26,0,Month-to-month,0,Credit card (automatic),38.85,1025.15,0,Female,0,1,1,No phone service,DSL,Yes,Yes,No,Yes,No,No,0,0,1,0,0,0,0,0
3127,1432-FPAXX,29,0,Month-to-month,1,Electronic check,30.6,856.35,1,Female,0,0,0,No phone service,DSL,No,Yes,No,No,No,No,0,0,0,1,0,0,0,0
3128,2739-CCZMB,5,1,Month-to-month,0,Credit card (automatic),20.35,122,0,Male,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,1,0,0,1,0,1
3129,7080-TNUWP,70,1,One year,1,Bank transfer (automatic),95.0,6602.9,0,Male,0,1,0,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,1,0,0,0,0,1,1,0
3130,0496-AHOOK,24,1,One year,0,Bank transfer (automatic),74.4,1712.9,0,Male,0,1,0,No,DSL,Yes,No,No,Yes,Yes,Yes,1,0,0,0,0,1,0,0
3131,8336-TAVKX,72,1,Two year,0,Bank transfer (automatic),78.45,5682.25,0,Female,1,1,0,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,0,1,0,0,0,0,0,0
3132,2468-SJFLM,1,1,Month-to-month,1,Mailed check,74.3,74.3,0,Male,0,0,0,No,Fiber optic,No,No,No,Yes,No,No,0,0,0,0,1,1,1,0
3133,3181-VTHOE,70,0,One year,1,Bank transfer (automatic),51.05,3635.15,0,Male,0,1,0,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,1,0,0,0,0,1,0,0
3134,7168-HDQHG,36,1,Month-to-month,0,Bank transfer (automatic),19.2,702.9,0,Female,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,0,0,0,0,1
3135,4803-AXVYP,38,1,Month-to-month,1,Electronic check,99.55,3734.25,1,Female,1,0,0,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,0,0,0,1,0,0,1,0
3136,3884-HCSWG,17,1,Month-to-month,1,Electronic check,70.0,1144.5,1,Female,0,0,0,No,Fiber optic,No,No,No,No,No,No,0,0,0,1,0,0,1,0
3137,4567-AKPIA,41,1,One year,1,Bank transfer (automatic),109.1,4454.25,0,Female,0,1,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,1,0,0,0,0,0,1,0
3138,5077-DXTCG,1,1,Month-to-month,1,Electronic check,45.3,45.3,1,Female,0,0,0,No,DSL,No,No,No,No,No,No,0,0,0,1,0,0,0,0
3139,1142-WACZW,2,0,Month-to-month,0,Bank transfer (automatic),29.85,75.6,1,Male,0,0,0,No phone service,DSL,No,No,No,Yes,No,No,0,0,0,0,0,1,0,0
3140,7901-HXJVA,14,1,Month-to-month,0,Electronic check,76.45,1117.55,0,Male,0,0,0,No,Fiber optic,No,No,Yes,No,No,No,0,0,0,1,0,1,1,0
3141,5649-ANRML,2,1,Month-to-month,1,Credit card (automatic),95.1,180.25,1,Male,1,0,0,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,0,0,1,0,0,1,1,0
3142,4892-VLANZ,1,1,Month-to-month,0,Mailed check,19.8,19.8,1,Male,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,0,1,1,0,1
3143,5924-IFQTT,13,1,Month-to-month,1,Electronic check,72.8,930.05,0,Male,0,1,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,0,0,0,1,0,1,0,0
3144,7968-QUXNS,6,1,Month-to-month,0,Mailed check,18.95,110.15,0,Male,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,0,1,1,0,1
3145,2919-HBCJO,4,1,Month-to-month,1,Bank transfer (automatic),76.65,333.6,1,Female,0,0,0,No,Fiber optic,No,Yes,No,No,No,No,0,0,0,0,0,0,1,0
3146,4236-XPXAV,5,1,Month-to-month,1,Mailed check,99.15,465.05,1,Female,0,1,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,0,0,0,0,1,0,1,0
3147,8903-WMRNW,15,1,Month-to-month,0,Electronic check,101.75,1669.4,0,Female,0,1,0,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,0,0,0,1,0,0,1,0
3148,2452-SNHFZ,47,1,Month-to-month,0,Credit card (automatic),75.45,3545.1,0,Female,0,0,0,No,Fiber optic,Yes,No,No,No,No,No,0,0,1,0,0,0,1,0
3149,3629-WEAAM,8,1,Month-to-month,0,Mailed check,64.1,504.05,0,Female,0,0,0,No,DSL,No,No,Yes,Yes,No,Yes,0,0,0,0,1,0,0,0
3150,6029-CSMJE,17,0,Month-to-month,1,Mailed check,25.65,440.2,0,Male,0,0,0,No phone service,DSL,No,No,No,No,No,No,0,0,0,0,1,1,0,0
3151,7993-NQLJE,15,1,Month-to-month,0,Mailed check,75.1,1151.55,0,Male,0,1,1,No,Fiber optic,Yes,No,No,No,No,No,0,0,0,0,1,1,1,0
3152,9909-DFRJA,26,1,One year,1,Bank transfer (automatic),95.85,2475.35,0,Female,0,0,0,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,1,0,0,0,0,0,1,0
3153,9099-FTUHS,23,1,Month-to-month,0,Electronic check,54.4,1249.25,0,Female,0,0,0,Yes,DSL,Yes,No,No,No,No,No,0,0,0,1,0,0,0,0
3154,0581-BXBUB,4,1,Month-to-month,0,Electronic check,72.75,317.75,0,Female,1,0,0,No,Fiber optic,No,Yes,No,No,No,No,0,0,0,1,0,0,1,0
3155,4962-CHQPW,29,1,One year,0,Mailed check,19.85,535.05,0,Male,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,0,1,1,0,1
3156,9467-ROOLM,25,1,Month-to-month,0,Mailed check,19.05,461.3,0,Female,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,0,1,0,0,1
3157,3030-YZADT,9,1,Month-to-month,0,Mailed check,44.95,431,1,Male,0,0,0,No,DSL,No,No,No,No,No,No,0,0,0,0,1,1,0,0
3158,7410-KTVFV,18,1,Month-to-month,1,Mailed check,49.55,878.35,1,Male,0,1,0,No,DSL,No,No,Yes,No,No,No,0,0,0,0,1,1,0,0
3159,5150-ITWWB,3,1,Month-to-month,1,Electronic check,94.85,335.75,0,Male,1,0,0,Yes,Fiber optic,No,No,No,No,Yes,Yes,0,0,0,1,0,1,1,0
3160,2253-KPMNB,69,0,Two year,0,Bank transfer (automatic),46.25,3121.4,0,Female,0,1,1,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,0,1,0,0,0,0,0,0
3161,1345-ZUKID,14,1,One year,0,Mailed check,19.35,324.8,0,Male,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,0,1,1,0,1
3162,6429-SHBCB,19,1,Month-to-month,0,Mailed check,69.6,1394.55,0,Male,0,0,0,Yes,DSL,No,No,No,No,Yes,Yes,0,0,0,0,1,1,0,0
3163,9281-OFDMF,39,1,Month-to-month,0,Electronic check,90.7,3413.25,0,Male,1,0,0,Yes,Fiber optic,No,Yes,No,No,No,Yes,0,0,0,1,0,1,1,0
3164,2603-HVKCG,31,1,Month-to-month,1,Electronic check,101.4,3143.65,0,Male,0,0,0,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,0,0,1,0,1,1,0
3165,1834-WULEG,24,1,One year,0,Mailed check,20.25,439.75,0,Male,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,0,1,1,0,1
3166,9097-ZUBYC,14,1,Month-to-month,0,Bank transfer (automatic),48.8,664.4,0,Male,0,1,0,No,DSL,No,No,No,Yes,No,No,0,0,0,0,0,1,0,0
3167,5148-ORICT,64,1,Two year,1,Mailed check,74.35,4759.55,0,Female,0,1,0,No,DSL,Yes,Yes,Yes,Yes,No,Yes,0,1,0,0,1,0,0,0
3168,4893-GYUJU,50,1,One year,1,Mailed check,19.35,1033,0,Female,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,0,1,0,0,1
3169,4578-PHJYZ,52,1,One year,1,Electronic check,68.75,3482.85,0,Male,0,1,1,No,DSL,No,Yes,Yes,Yes,Yes,No,1,0,0,1,0,1,0,0
3170,7272-QDCKA,28,1,One year,0,Electronic check,100.2,2688.45,0,Male,0,0,0,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1,0,0,1,0,1,1,0
3171,8908-SLFCJ,21,1,Two year,1,Credit card (automatic),20.85,435.25,0,Female,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,1,0,0,0,0,1
3172,8393-DLHGA,25,1,Month-to-month,1,Electronic check,95.9,2448.75,1,Male,0,0,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,0,0,0,1,0,1,1,0
3173,9766-HGEDE,17,1,One year,0,Mailed check,19.35,307,0,Female,0,1,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,0,1,0,0,1
3174,6968-MHOMU,58,0,One year,1,Credit card (automatic),45.0,2689.35,0,Male,0,1,0,No phone service,DSL,No,No,No,No,Yes,Yes,1,0,1,0,0,1,0,0
3175,7395-IGJOS,17,1,Month-to-month,0,Bank transfer (automatic),81.5,1329.2,1,Male,1,1,0,No,Fiber optic,No,No,No,No,No,Yes,0,0,0,0,0,1,1,0
3176,5044-XDPYX,51,1,Two year,0,Mailed check,25.5,1281.25,0,Female,0,1,0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,0,0,1,0,0,1
3177,1814-WFGVS,72,0,Two year,0,Mailed check,48.9,3527,0,Male,0,1,1,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,0,1,0,0,1,1,0,0
3178,2834-SPCJV,52,1,Month-to-month,0,Electronic check,84.1,4348.65,1,Male,0,1,0,No,Fiber optic,Yes,No,No,No,Yes,No,0,0,0,1,0,1,1,0
3179,3721-WKIIL,27,1,Two year,1,Mailed check,19.6,561.15,0,Female,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,0,0,1,0,0,1
3180,6734-CKRSM,3,1,Month-to-month,0,Mailed check,20.0,63.6,0,Female,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,0,1,0,0,1
3181,1265-ZFOSD,64,1,Two year,1,Mailed check,81.3,5129.3,0,Female,0,1,0,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,0,1,0,0,1,0,0,0
3182,6568-POCUI,45,1,Two year,1,Credit card (automatic),95.2,4285.8,0,Female,0,1,0,No,Fiber optic,No,No,No,Yes,Yes,Yes,0,1,1,0,0,0,1,0
3183,7890-VYYWG,3,0,Month-to-month,1,Mailed check,36.45,93.7,1,Male,1,1,0,No phone service,DSL,No,No,No,No,Yes,No,0,0,0,0,1,1,0,0
3184,5197-LQXXH,71,1,Two year,1,Credit card (automatic),83.3,5894.5,0,Female,0,1,0,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,0,1,1,0,0,0,0,0
3185,9907-SWKKF,1,0,Month-to-month,0,Mailed check,25.05,25.05,1,Female,1,0,0,No phone service,DSL,No,No,No,No,No,No,0,0,0,0,1,0,0,0
3186,3457-PQBYH,58,1,Two year,0,Credit card (automatic),20.3,1160.75,0,Female,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,1,0,0,0,0,1
3187,7682-AZNDK,34,1,Month-to-month,1,Electronic check,89.85,3091.75,0,Male,0,1,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,0,0,0,1,0,1,1,0
3188,0587-DMGBH,8,1,Month-to-month,1,Electronic check,49.85,365.55,1,Female,0,0,0,No,DSL,Yes,No,No,No,No,No,0,0,0,1,0,0,0,0
3189,5384-ZTTWP,15,1,Month-to-month,0,Mailed check,19.8,272.95,0,Female,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,0,1,0,0,1
3190,3745-HRPHI,66,0,Two year,0,Bank transfer (automatic),54.65,3632,0,Male,0,1,1,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,0,1,0,0,0,1,0,0
3191,7636-OWBPG,12,0,Month-to-month,1,Credit card (automatic),29.35,381.2,0,Male,1,0,0,No phone service,DSL,No,Yes,No,No,No,No,0,0,1,0,0,1,0,0
3192,1231-YNDEK,58,1,Two year,1,Bank transfer (automatic),19.15,1035.5,0,Male,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,0,0,0,1,0,1
3193,1407-DIGZV,3,1,Two year,0,Mailed check,19.1,52,0,Female,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,0,0,1,0,0,1
3194,6397-JNZZG,43,0,Month-to-month,0,Credit card (automatic),55.55,2342.2,1,Female,1,1,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,0,0,1,0,0,0,0,0
